0.640213 536
1.49995 0
1.49995 536
1.49995 1072
2.46048 0
2.46048 536
2.46048 1072
2.46048 1608
3.42101 536
3.42101 1072
3.42101 1608
3.42101 2144
3.71541 1608
3.71541 2144
3.71541 2680
4.38155 1608
4.38155 2144
4.38155 2680
4.38155 3216
4.66475 2144
4.66475 2680
4.66475 3216
4.66475 3752
4.95915 3216
4.95915 3752
4.95915 4288
5.51435 3216
5.51435 3752
5.51435 4288
5.51435 4824
5.70315 3752
5.70315 4288
5.70315 4824
5.70315 5360
6.08075 4288
6.08075 4824
6.08075 5360
6.08075 5896
6.45835 4824
6.45835 5360
6.45835 5896
6.45835 6432
7.30795 5360
7.30795 5896
7.30795 6432
7.30795 6968
7.49675 5896
7.49675 6432
7.49675 6968
7.49675 7504
7.68555 6432
7.68555 6968
7.68555 7504
7.68555 8040
8.26315 7504
8.26315 8040
8.26315 8576
8.64075 8040
8.64075 8576
8.64075 9112
8.82048 8576
8.82048 9112
8.91488 8576
8.91488 9112
9.00928 8040
9.00928 8576
9.29248 8040
9.38688 7504
9.76661 6968
9.86101 6432
9.95755 5360
10.2407 4824
10.3351 3752
10.7127 3216
10.8071 2680
10.9015 2144
11.1847 1608
11.2791 536
11.2791 1072
11.6567 536
11.6567 1072
12.0551 536
12.0551 1072
12.6194 536
12.6194 1072
12.9213 536
12.9213 1072
13.6898 536
13.6898 1072
13.8986 536
13.8986 1072
14.6615 536
14.6615 1072
14.6615 1608
14.8703 1072
14.8703 1608
15.5277 536
15.5277 1072
15.5277 1608
15.9274 1072
15.9274 1608
15.9274 2144
16.4575 1072
16.4575 1608
16.4575 2144
16.8767 1072
16.8767 1608
16.8767 2144
17.3236 1072
17.3236 1608
17.3236 2144
17.8372 1072
17.8372 1608
17.8372 2144
18.2372 1072
18.2372 1608
18.2372 2144
18.2372 2680
18.7034 1608
18.7034 2144
18.7034 2680
19.1754 1608
19.1754 2144
19.1754 2680
19.4698 2144
19.4698 2680
19.5695 1608
19.5695 2144
19.5695 2680
20.1359 1608
20.1359 2144
20.1359 2680
20.1359 3216
20.3412 2144
20.3412 2680
20.3412 3216
20.6356 2680
20.6356 3216
21.0964 2144
21.0964 2680
21.0964 3216
21.2852 2144
