13.3468 3752
13.3468 3752
18.211 3752
18.8487 3752
19.4753 3752
20.2263 3752
20.7585 3752
21.0529 3752
21.4906 3752
22.1284 3752
22.5927 3752
23.0682 3752
23.506 3752
24.0647 3752
24.3591 3752
24.8046 3752
25.099 3752
25.5367 3752
26.2689 3752
26.5633 3752
26.9143 3752
27.6465 3752
27.9409 3752
28.3786 3752
29.1108 3752
29.4052 3752
29.7562 3752
30.4884 3752
30.7828 3752
31.2206 3752
31.515 3752
32.0471 3752
32.7793 3752
33.0737 3752
33.4247 3752
34.08 2144
34.08 2144
36.921 2144
37.0986 2144
37.393 2144
38.3258 2144
38.7034 2144
39.8362 2144
40.2138 2144
40.5082 2144
41.441 2144
41.8186 2144
42.2074 2144
43.1402 2144
43.5178 2144
43.8122 2144
44.0954 2144
44.9338 2144
45.3114 2144
45.7002 2144
45.9834 2144
46.7274 2144
47.105 2144
47.3994 2144
47.7658 2144
48.6154 2144
48.993 2144
49.3818 2144
49.6538 2144
50.5034 2144
50.7978 2144
50.9754 2144
51.3642 2144
51.5418 2144
52.3914 2144
52.7802 2144
52.9578 2144
53.3354 2144
53.6298 2144
53.9018 2144
54.185 2144
54.3738 2144
54.7514 2144
55.2234 2144
55.4122 2144
55.6954 2144
55.9898 2144
56.1674 2144
56.545 2144
56.8394 2144
57.017 2144
57.2058 2144
57.6778 2144
57.9722 2144
58.1498 2144
58.5274 2144
58.7162 2144
59.0106 2144
59.1882 2144
59.6714 2144
59.849 2144
60.1434 2144
60.321 2144
60.5098 2144
60.8874 2144
61.1818 2144
61.5482 2144
61.8314 2144
62.1146 2144
62.3034 2144
62.681 2144
62.9642 2144
63.4362 2144
63.625 2144
64.097 2144
64.3914 2144
64.569 2144
64.8522 2144
65.2298 2144
65.513 2144
65.985 2144
66.2794 2144
66.457 2144
66.6458 2144
67.1178 2144
67.4122 2144
67.6842 2144
67.9786 2144
68.1562 2144
68.4506 2144
68.7338 2144
68.9114 2144
69.1946 2144
69.5722 2144
70.0442 2144
70.3386 2144
70.5162 2144
70.9882 2144
71.4645 3216
71.4645 3216
73.818 3216
74.0068 3216
74.1956 3216
74.4009 3216
74.6841 3216
74.9673 3216
75.2671 3216
75.5503 3216
75.8335 3216
76.1332 3216
76.322 3216
76.6052 3216
76.8996 3216
76.9993 3216
77.1881 3216
77.4713 3216
77.7711 3216
77.9599 3216
78.1487 3216
78.3375 3216
78.6065 3216
