0.0 0
0.640213 536
0.640213 536
2.36329 1072
4.21513 1608
6.07465 2144
6.36905 2680
7.85513 3216
8.14953 3752
8.32713 4288
9.66633 4824
9.96073 5360
10.3194 5896
10.6138 6432
11.0516 6968
11.7838 7504
12.0782 8040
12.5159 8576
13.3468 8576
13.3468 3752
18.211 3828
18.8487 3903
19.4753 3976
20.2263 4048
20.7585 4118
21.0529 4187
21.4906 4255
22.1284 4322
22.5927 4388
23.0682 4453
23.506 4517
24.0647 4580
24.3591 4642
24.8046 4703
25.099 4764
25.5367 4824
26.2689 4883
26.5633 4941
26.9143 4999
27.6465 5056
27.9409 5112
28.3786 5168
29.1108 5223
29.4052 5278
29.7562 5332
30.4884 5385
30.7828 5438
31.2206 5490
31.515 5542
32.0471 5593
32.7793 5644
33.0737 5694
33.4247 5744
34.08 5744
34.08 2144
36.921 2278
37.0986 2404
37.393 2523
38.3258 2636
38.7034 2744
39.8362 2848
40.2138 2948
40.5082 3045
41.441 3139
41.8186 3230
42.2074 3318
43.1402 3404
43.5178 3488
43.8122 3570
44.0954 3650
44.9338 3728
45.3114 3805
45.7002 3880
45.9834 3954
46.7274 4026
47.105 4097
47.3994 4167
47.7658 4235
48.6154 4302
48.993 4368
49.3818 4433
49.6538 4497
50.5034 4560
50.7978 4623
50.9754 4685
51.3642 4746
51.5418 4806
52.3914 4865
52.7802 4924
52.9578 4982
53.3354 5039
53.6298 5096
53.9018 5152
54.185 5207
54.3738 5262
54.7514 5316
55.2234 5370
55.4122 5423
55.6954 5475
55.9898 5527
56.1674 5578
56.545 5629
56.8394 5680
57.017 5730
57.2058 5780
57.6778 5829
57.9722 5878
58.1498 5926
58.5274 5974
58.7162 6022
59.0106 6069
59.1882 6116
59.6714 6162
59.849 6208
60.1434 6254
60.321 6299
60.5098 6344
60.8874 6389
61.1818 6433
61.5482 6477
61.8314 6521
62.1146 6565
62.3034 6608
62.681 6651
62.9642 6694
63.4362 6736
63.625 6778
64.097 6820
64.3914 6862
64.569 6903
64.8522 6944
65.2298 6985
65.513 7026
65.985 7066
66.2794 7106
66.457 7146
66.6458 7186
67.1178 7225
67.4122 7264
67.6842 7303
67.9786 7342
68.1562 7381
68.4506 7419
68.7338 7457
68.9114 7495
69.1946 7533
69.5722 7571
70.0442 7608
70.3386 7645
70.5162 7682
70.9882 7719
71.4645 7719
71.4645 3216
73.818 3305
74.0068 3391
74.1956 3475
74.4009 3557
74.6841 3637
74.9673 3715
75.2671 3792
75.5503 3867
75.8335 3941
76.1332 4013
76.322 4084
76.6052 4154
76.8996 4223
76.9993 4291
77.1881 4357
77.4713 4422
77.7711 4486
77.9599 4550
78.1487 4613
78.3375 4675
78.6065 4736
