0.0 0
0.640213 536
0.640213 536
1.49995 1072
2.46048 1608
3.42101 2144
3.71541 2680
4.38155 3216
4.66475 3752
4.95915 4288
5.51435 4824
5.70315 5360
6.08075 5896
6.45835 6432
7.30795 6968
7.49675 7504
7.68555 8040
8.26315 8576
8.64075 9112
9.00928 9112
9.00928 1072
13.6898 1340
13.8986 1554
14.6615 1738
14.8703 1903
15.5277 2053
15.9274 2192
16.4575 2323
16.8767 2446
17.3236 2563
17.8372 2675
18.2372 2782
18.7034 2885
19.1754 2984
19.4698 3080
19.5695 3173
20.1359 3263
20.3412 3351
20.6356 3436
21.0964 3519
21.2852 3600
21.5684 3679
22.1348 3757
22.3236 3833
22.5124 3907
23.1732 3980
23.362 4052
23.5508 4122
23.8452 4191
24.306 4259
24.5892 4326
24.778 4392
25.1668 4457
25.5332 4521
25.8164 4584
26.0052 4646
26.2996 4707
26.6772 4768
26.8548 4828
27.138 4887
27.4212 4945
27.81 5003
28.082 5060
28.3652 5116
28.6484 5172
28.9316 5227
29.5092 5281
29.6868 5335
29.97 5388
30.1588 5441
30.442 5493
31.1972 5545
31.386 5596
31.5748 5647
31.9524 5697
32.2356 5747
32.9908 5796
33.1796 5845
33.3684 5894
33.746 5942
33.9348 5990
34.7844 6037
34.9732 6084
35.162 6131
35.634 6177
35.8228 6223
36.4004 6269
36.6724 6314
36.8612 6359
37.05 6404
37.522 6448
37.8164 6492
38.0996 6536
38.3828 6579
38.5604 6622
38.8436 6665
39.0324 6708
39.41 6750
39.882 6792
40.1764 6834
40.354 6876
40.826 6917
41.1204 6958
41.3924 6999
41.77 7040
42.0644 7080
42.3364 7120
42.714 7160
43.0084 7200
43.2804 7239
43.5748 7278
43.7524 7317
44.2244 7356
44.5188 7395
44.6964 7433
45.1684 7471
45.4628 7509
45.7348 7547
46.209 1072
48.6333 536
48.6612 1072
48.6612 1340
50.3716 1554
50.9546 1738
51.3434 1903
51.8207 2053
52.3151 2192
52.6868 2323
53.3588 2446
53.642 2563
54.3194 2675
54.6026 2782
55.2799 2885
55.4687 2984
55.7631 3080
56.2404 3173
56.4292 3263
56.7348 3351
57.1178 3436
57.401 3519
57.6842 3600
58.1562 3679
58.4394 3757
58.6282 3833
59.289 3907
59.4778 3980
59.761 4052
60.0554 4122
60.5162 4191
60.705 4259
60.8938 4326
61.4714 4392
61.7434 4457
62.0266 4521
62.2154 4584
62.5098 4646
62.9818 4707
63.1594 4768
63.4426 4828
63.6314 4887
64.0202 4945
64.5754 5003
64.7642 5060
64.953 5116
65.2362 5172
65.7194 5227
66.0858 5281
66.369 5335
66.5578 5388
66.841 5441
67.513 5493
67.785 5545
68.0682 5596
68.257 5647
68.4458 5697
68.7402 5747
69.401 5796
69.5786 5845
69.7674 5894
70.0506 5942
70.2394 5990
70.6282 6037
71.3722 6084
71.561 6131
71.7498 6177
71.9386 6223
72.2218 6269
72.6106 6314
73.2602 6359
73.5434 6404
73.7322 6448
73.921 6492
74.2042 6536
74.7818 6579
75.1482 6622
75.537 6665
75.7146 6708
76.0943 1072
