0.640213 536
2.56021 0
2.56021 536
2.88361 0
2.88361 536
4.80361 0
4.80361 536
8.23081 0
8.23081 536
10.1508 0
10.1508 536
13.6382 0
13.6382 536
15.5582 0
15.5582 536
19.0455 0
19.0455 536
20.9655 0
20.9655 536
24.4529 0
24.4529 536
26.3729 0
26.3729 536
29.8602 0
29.8602 536
31.7802 0
31.7802 536
35.2676 0
35.2676 536
37.1876 0
37.1876 536
37.553 0
37.553 536
38.5248 0
38.5248 536
38.5248 1072
39.4853 0
39.4853 536
39.4853 1072
40.3514 0
40.3514 536
40.3514 1072
41.2176 0
41.2176 536
41.2176 1072
41.2176 1608
42.1781 536
42.1781 1072
42.1781 1608
42.4725 1072
42.4725 1608
43.1386 536
43.1386 1072
43.1386 1608
43.1386 2144
43.4442 1608
43.4442 2144
44.0048 1072
44.0048 1608
44.0048 2144
44.288 1072
44.288 1608
44.288 2144
44.8821 1072
44.8821 1608
44.8821 2144
45.1541 1072
45.1541 1608
45.1541 2144
45.1541 2680
45.8426 1608
45.8426 2144
45.8426 2680
46.0314 1608
46.0314 2144
46.0314 2680
46.3258 2144
46.3258 2680
46.7088 1608
46.7088 2144
46.7088 2680
46.992 1608
46.992 2144
46.992 2680
46.992 3216
47.3808 2680
47.3808 3216
47.7472 2144
47.7472 2680
47.7472 3216
48.0304 2144
48.0304 2680
48.0304 3216
48.3248 2680
48.3248 3216
48.608 2680
48.608 3216
48.88 2144
48.88 2680
48.88 3216
48.88 3752
49.0688 2680
49.0688 3216
49.0688 3752
49.6464 3216
49.6464 3752
49.9184 2680
49.9184 3216
49.9184 3752
50.1072 2680
50.1072 3216
50.1072 3752
50.3904 2680
50.3904 3216
50.3904 3752
51.0624 3216
51.0624 3752
51.24 2680
51.24 3216
51.24 3752
51.4288 2680
51.4288 3216
51.4288 3752
51.4288 4288
51.712 3216
51.712 3752
51.712 4288
52.5616 3216
52.5616 3752
52.5616 4288
52.7504 3216
52.7504 3752
52.7504 4288
52.9392 3216
52.9392 3752
52.9392 4288
53.128 3216
53.128 3752
53.128 4288
54.072 3216
54.072 3752
54.072 4288
54.2608 3216
54.2608 3752
54.2608 4288
54.4496 3216
54.4496 3752
54.4496 4288
54.4496 4824
54.6384 3752
54.6384 4288
54.6384 4824
55.6768 3752
55.6768 4288
55.6768 4824
55.8656 3752
55.8656 4288
55.8656 4824
56.0544 3752
56.0544 4288
56.0544 4824
56.2432 3752
56.2432 4288
56.2432 4824
56.5376 4288
56.5376 4824
57.376 3752
57.376 4288
57.376 4824
57.5648 3752
57.5648 4288
57.5648 4824
57.7536 3752
57.7536 4288
57.7536 4824
57.9424 3752
57.9424 4288
57.9424 4824
57.9424 5360
58.3312 4824
58.3312 5360
59.0752 4288
59.0752 4824
59.0752 5360
59.3584 4288
59.3584 4824
59.3584 5360
59.5472 4288
59.5472 4824
59.5472 5360
59.736 4288
59.736 4824
59.736 5360
60.0304 4824
60.0304 5360
60.3136 4824
60.3136 5360
60.9632 4288
60.9632 4824
60.9632 5360
61.2464 4288
61.2464 4824
61.2464 5360
61.4352 4288
61.4352 4824
61.4352 5360
61.624 4288
61.624 4824
61.624 5360
61.624 5896
62.0128 5360
62.0128 5896
62.296 5360
62.296 5896
62.8512 4824
62.8512 5360
62.8512 5896
63.1344 4824
63.1344 5360
63.1344 5896
63.4176 4824
63.4176 5360
63.4176 5896
63.6064 4824
63.6064 5360
63.6064 5896
63.9008 5360
63.9008 5896
64.184 5360
64.184 5896
64.4672 5360
64.4672 5896
64.928 4824
64.928 5360
64.928 5896
65.2112 4824
65.2112 5360
65.2112 5896
65.2112 6432
65.4944 5360
65.4944 5896
65.4944 6432
65.6832 5360
65.6832 5896
65.6832 6432
66.072 5896
66.072 6432
66.4496 5896
66.4496 6432
66.7328 5896
66.7328 6432
67.0048 5360
67.0048 5896
67.0048 6432
67.288 5360
67.288 5896
67.288 6432
67.5712 5360
67.5712 5896
67.5712 6432
67.8544 5360
67.8544 5896
67.8544 6432
68.1488 5896
68.1488 6432
68.432 5896
68.432 6432
68.8096 5896
68.8096 6432
69.0816 5360
69.0816 5896
69.0816 6432
69.0816 6968
69.3648 5896
69.3648 6432
69.3648 6968
69.648 5896
69.648 6432
69.648 6968
69.9424 6432
69.9424 6968
70.12 5896
70.12 6432
70.12 6968
70.6032 6432
70.6032 6968
70.8864 6432
70.8864 6968
