0.0 3
0.630933 1.89
2.52093 3.78
2.70249 1.89
4.59249 3.78
8.13641 1.89
10.0264 3.78
13.5438 1.89
15.4338 3.78
18.9511 1.89
20.8411 3.78
24.3585 1.89
26.2485 3.78
29.7658 1.89
31.6558 3.78
35.1732 1.89
37.0632 3.78
37.4586 1.89
38.4304 1.95975
39.2965 1.85541
40.1626 1.75601
41.0288 1.66297
41.8949 1.57701
42.1893 1.83025
42.761 1.64478
43.2442 1.71025
43.6272 1.52012
43.9216 1.70566
44.3936 1.79799
44.4933 1.62293
44.8933 1.51352
45.3429 1.39891
45.5317 1.40977
45.9482 1.4244
46.3146 1.32909
46.5034 1.25538
47.0032 1.29152
47.2752 1.21762
47.464 1.35903
47.7584 1.56451
48.136 1.55131
48.3136 1.4238
48.5968 1.43493
48.9856 1.53856
49.2576 1.4787
49.5408 1.54639
49.824 1.58084
50.4016 1.80501
50.5792 1.83422
50.768 1.7305
51.0512 1.64783
51.8064 1.77958
51.9952 1.86671
52.184 1.90981
52.4672 1.92266
53.3168 2.02101
53.5056 2.06958
53.6944 2.08509
53.8832 1.97046
54.8272 1.98478
55.016 1.97824
55.2048 2.17195
55.3936 2.28429
55.688 2.45785
56.5264 2.43319
56.7152 2.39518
56.904 2.3474
57.0928 2.29577
57.4816 2.35012
58.2256 2.26153
58.4144 2.18582
58.6032 2.12204
58.792 2.2785
59.0864 2.48822
59.3696 2.49116
60.0192 2.36849
60.3024 2.37578
60.4912 2.36532
60.68 2.34355
61.0688 2.42077
61.352 2.45773
61.9072 2.36137
62.1904 2.28335
62.3792 2.21979
62.568 2.37921
62.8624 2.59473
63.1456 2.60404
63.4288 2.59369
63.8896 2.46387
64.1728 2.36362
64.456 2.39166
64.6448 2.40131
65.0336 2.50327
65.3168 2.55979
65.6 2.58474
65.9664 2.48243
66.1552 2.61524
66.4384 2.69149
66.7216 2.72823
67.016 2.85602
67.2992 2.8066
67.6768 2.86302
67.96 2.88433
68.1376 2.75318
68.4208 2.68128
68.704 2.62108
68.9872 2.57158
69.376 2.63529
69.6592 2.6685
69.9312 2.56846
70.3088 2.59358
70.592 2.72054
70.8752 2.79665
71.1584 2.83592
71.4528 2.86104
71.9248 2.95965
72.1968 2.99803
72.5856 3.14043
72.7632 2.99481
73.0464 2.88238
73.3296 2.79411
73.5184 2.77015
73.9904 2.81031
74.5568 2.9339
74.8512 3.03145
75.2176 3.05783
75.4064 3.07421
75.7008 3.08386
75.8784 2.95863
76.1616 2.9694
76.5392 2.86916
77.1056 2.79338
77.5888 2.94089
77.8608 2.92557
78.0496 2.90669
78.4272 2.98055
78.616 3.03236
78.8992 3.05825
79.2768 3.0641
79.8432 3.05885
80.4096 3.13875
80.7872 3.30051
81.0816 3.51311
81.2592 3.4126
81.448 3.32849
81.7312 3.25779
82.1088 3.19808
82.6752 3.14745
83.2416 3.10437
83.6192 3.06759
83.9968 3.12946
84.1856 3.17574
84.3744 3.19943
84.5632 3.11784
85.0352 3.14627
85.6016 3.15695
86.168 3.15674
86.5564 3.16177
